x,y,u,v,p
2.75000000e-01,7.37500000e-01,1.10636252e+00,-8.62570826e-02,9.49098990e-01
3.25000000e-01,7.37500000e-01,1.12785711e+00,-8.58211076e-02,9.26644378e-01
3.75000000e-01,7.37500000e-01,1.14642901e+00,-8.31197399e-02,9.05315681e-01
4.25000000e-01,7.37500000e-01,1.16205412e+00,-7.90660765e-02,8.85283545e-01
4.75000000e-01,7.37500000e-01,1.17493625e+00,-7.43023194e-02,8.66527152e-01
5.25000000e-01,7.37500000e-01,1.18537658e+00,-6.92610255e-02,8.48946248e-01
5.75000000e-01,7.37500000e-01,1.19370210e+00,-6.42225299e-02,8.32416430e-01
6.25000000e-01,7.37500000e-01,1.20022897e+00,-5.93603626e-02,8.16813809e-01
6.75000000e-01,7.37500000e-01,1.20524556e+00,-5.47747725e-02,8.02024681e-01
7.25000000e-01,7.37500000e-01,1.20900612e+00,-5.05167008e-02,7.87948377e-01
7.75000000e-01,7.37500000e-01,1.21173004e+00,-4.66046549e-02,7.74497276e-01
8.25000000e-01,7.37500000e-01,1.21360388e+00,-4.30364464e-02,7.61595753e-01
8.75000000e-01,7.37500000e-01,1.21478463e+00,-3.97972876e-02,7.49178792e-01
9.25000000e-01,7.37500000e-01,1.21540341e+00,-3.68652933e-02,7.37190616e-01
9.75000000e-01,7.37500000e-01,1.21556909e+00,-3.42151627e-02,7.25583424e-01
1.02500000e+00,7.37500000e-01,1.21537169e+00,-3.18205790e-02,7.14316242e-01
1.07500000e+00,7.37500000e-01,1.21488540e+00,-2.96557224e-02,7.03353936e-01
1.12500000e+00,7.37500000e-01,1.21417118e+00,-2.76961689e-02,6.92666345e-01
1.17500000e+00,7.37500000e-01,1.21327902e+00,-2.59193756e-02,6.82227508e-01
1.22500000e+00,7.37500000e-01,1.21224985e+00,-2.43048932e-02,6.72015056e-01
1.27500000e+00,7.37500000e-01,1.21111710e+00,-2.28343972e-02,6.62009624e-01
1.32500000e+00,7.37500000e-01,1.20990808e+00,-2.14916170e-02,6.52194409e-01
1.37500000e+00,7.37500000e-01,1.20864500e+00,-2.02621959e-02,6.42554758e-01
1.42500000e+00,7.37500000e-01,1.20734595e+00,-1.91335208e-02,6.33077832e-01
1.47500000e+00,7.37500000e-01,1.20602561e+00,-1.80945453e-02,6.23752339e-01
1.52500000e+00,7.37500000e-01,1.20469582e+00,-1.71356105e-02,6.14568281e-01
1.57500000e+00,7.37500000e-01,1.20336619e+00,-1.62482759e-02,6.05516775e-01
1.62500000e+00,7.37500000e-01,1.20204438e+00,-1.54251662e-02,5.96589857e-01
1.67500000e+00,7.37500000e-01,1.20073655e+00,-1.46598279e-02,5.87780391e-01
1.72500000e+00,7.37500000e-01,1.19944755e+00,-1.39466113e-02,5.79081909e-01
1.77500000e+00,7.37500000e-01,1.19818120e+00,-1.32805563e-02,5.70488544e-01
1.82500000e+00,7.37500000e-01,1.19694047e+00,-1.26573025e-02,5.61994941e-01
1.87500000e+00,7.37500000e-01,1.19572759e+00,-1.20730055e-02,5.53596176e-01
1.92500000e+00,7.37500000e-01,1.19454424e+00,-1.15242621e-02,5.45287735e-01
1.97500000e+00,7.37500000e-01,1.19339161e+00,-1.10080620e-02,5.37065423e-01
2.02500000e+00,7.37500000e-01,1.19227049e+00,-1.05217242e-02,5.28925357e-01
2.07500000e+00,7.37500000e-01,1.19118134e+00,-1.00628583e-02,5.20863919e-01
2.12500000e+00,7.37500000e-01,1.19012439e+00,-9.62933003e-03,5.12877722e-01
2.17500000e+00,7.37500000e-01,1.18909961e+00,-9.21922017e-03,5.04963598e-01
2.22500000e+00,7.37500000e-01,1.18810683e+00,-8.83080572e-03,4.97118564e-01
2.27500000e+00,7.37500000e-01,1.18714572e+00,-8.46253106e-03,4.89339816e-01
2.32500000e+00,7.37500000e-01,1.18621583e+00,-8.11298925e-03,4.81624704e-01
2.37500000e+00,7.37500000e-01,1.18531665e+00,-7.78090655e-03,4.73970721e-01
2.42500000e+00,7.37500000e-01,1.18444756e+00,-7.46512196e-03,4.66375491e-01
2.47500000e+00,7.37500000e-01,1.18360790e+00,-7.16457794e-03,4.58836765e-01
2.52500000e+00,7.37500000e-01,1.18279699e+00,-6.87830886e-03,4.51352391e-01
2.57500000e+00,7.37500000e-01,1.18201407e+00,-6.60543118e-03,4.43920330e-01
2.62500000e+00,7.37500000e-01,1.18125841e+00,-6.34513440e-03,4.36538638e-01
2.67500000e+00,7.37500000e-01,1.18052924e+00,-6.09667156e-03,4.29205448e-01
2.72500000e+00,7.37500000e-01,1.17982577e+00,-5.85935855e-03,4.21918994e-01
2.77500000e+00,7.37500000e-01,1.17914725e+00,-5.63256119e-03,4.14677573e-01
2.82500000e+00,7.37500000e-01,1.17849289e+00,-5.41569312e-03,4.07479556e-01
2.87500000e+00,7.37500000e-01,1.17786192e+00,-5.20821361e-03,4.00323401e-01
2.92500000e+00,7.37500000e-01,1.17725359e+00,-5.00961639e-03,3.93207599e-01
2.97500000e+00,7.37500000e-01,1.17666715e+00,-4.81943574e-03,3.86130716e-01
3.02500000e+00,7.37500000e-01,1.17610187e+00,-4.63723565e-03,3.79091389e-01
3.07500000e+00,7.37500000e-01,1.17555704e+00,-4.46260693e-03,3.72088280e-01
3.12500000e+00,7.37500000e-01,1.17503194e+00,-4.29517677e-03,3.65120126e-01
3.17500000e+00,7.37500000e-01,1.17452591e+00,-4.13459151e-03,3.58185709e-01
3.22500000e+00,7.37500000e-01,1.17403826e+00,-3.98051256e-03,3.51283841e-01
3.27500000e+00,7.37500000e-01,1.17356836e+00,-3.83263002e-03,3.44413395e-01
3.32500000e+00,7.37500000e-01,1.17311557e+00,-3.69065609e-03,3.37573272e-01
3.37500000e+00,7.37500000e-01,1.17267928e+00,-3.55431540e-03,3.30762437e-01
3.42500000e+00,7.37500000e-01,1.17225890e+00,-3.42334869e-03,3.23979874e-01
3.47500000e+00,7.37500000e-01,1.17185386e+00,-3.29750971e-03,3.17224592e-01
3.52500000e+00,7.37500000e-01,1.17146360e+00,-3.17657335e-03,3.10495661e-01
3.57500000e+00,7.37500000e-01,1.17108759e+00,-3.06032718e-03,3.03792183e-01
3.62500000e+00,7.37500000e-01,1.17072530e+00,-2.94855986e-03,2.97113267e-01
3.67500000e+00,7.37500000e-01,1.17037623e+00,-2.84107652e-03,2.90458072e-01
3.72500000e+00,7.37500000e-01,1.17003991e+00,-2.73770067e-03,2.83825789e-01
3.77500000e+00,7.37500000e-01,1.16971586e+00,-2.63825821e-03,2.77215621e-01
3.82500000e+00,7.37500000e-01,1.16940363e+00,-2.54257758e-03,2.70626822e-01
3.87500000e+00,7.37500000e-01,1.16910279e+00,-2.45050426e-03,2.64058653e-01
3.92500000e+00,7.37500000e-01,1.16881292e+00,-2.36189315e-03,2.57510394e-01
3.97500000e+00,7.37500000e-01,1.16853361e+00,-2.27660003e-03,2.50981377e-01
4.02500000e+00,7.37500000e-01,1.16826447e+00,-2.19448903e-03,2.44470944e-01
4.07500000e+00,7.37500000e-01,1.16800514e+00,-2.11543507e-03,2.37978442e-01
4.12500000e+00,7.37500000e-01,1.16775525e+00,-2.03931491e-03,2.31503266e-01
4.17500000e+00,7.37500000e-01,1.16751445e+00,-1.96600901e-03,2.25044823e-01
4.22500000e+00,7.37500000e-01,1.16728240e+00,-1.89540814e-03,2.18602530e-01
4.27500000e+00,7.37500000e-01,1.16705878e+00,-1.82740987e-03,2.12175840e-01
4.32500000e+00,7.37500000e-01,1.16684329e+00,-1.76191061e-03,2.05764223e-01
4.37500000e+00,7.37500000e-01,1.16663561e+00,-1.69881110e-03,1.99367150e-01
4.42500000e+00,7.37500000e-01,1.16643546e+00,-1.63801807e-03,1.92984127e-01
4.47500000e+00,7.37500000e-01,1.16624257e+00,-1.57944428e-03,1.86614676e-01
4.52500000e+00,7.37500000e-01,1.16605667e+00,-1.52300397e-03,1.80258320e-01
4.57500000e+00,7.37500000e-01,1.16587751e+00,-1.46861509e-03,1.73914609e-01
4.62500000e+00,7.37500000e-01,1.16570482e+00,-1.41620024e-03,1.67583112e-01
4.67500000e+00,7.37500000e-01,1.16553839e+00,-1.36568530e-03,1.61263406e-01
4.72500000e+00,7.37500000e-01,1.16537797e+00,-1.31699767e-03,1.54955087e-01
4.77500000e+00,7.37500000e-01,1.16522334e+00,-1.27006856e-03,1.48657769e-01
4.82500000e+00,7.37500000e-01,1.16507431e+00,-1.22483286e-03,1.42371064e-01
4.87500000e+00,7.37500000e-01,1.16493065e+00,-1.18122443e-03,1.36094605e-01
4.92500000e+00,7.37500000e-01,1.16479218e+00,-1.13917879e-03,1.29828048e-01
4.97500000e+00,7.37500000e-01,1.16465871e+00,-1.09863780e-03,1.23571049e-01
5.02500000e+00,7.37500000e-01,1.16453005e+00,-1.05954548e-03,1.17323272e-01
5.07500000e+00,7.37500000e-01,1.16440604e+00,-1.02184462e-03,1.11084404e-01
5.12500000e+00,7.37500000e-01,1.16428651e+00,-9.85481033e-04,1.04854146e-01
5.17500000e+00,7.37500000e-01,1.16417129e+00,-9.50406442e-04,9.86321944e-02
5.22500000e+00,7.37500000e-01,1.16406024e+00,-9.16570991e-04,9.24182612e-02
5.27500000e+00,7.37500000e-01,1.16395321e+00,-8.83923359e-04,8.62120756e-02
5.32500000e+00,7.37500000e-01,1.16385006e+00,-8.52416157e-04,8.00133719e-02
5.37500000e+00,7.37500000e-01,1.16375065e+00,-8.22008352e-04,7.38218876e-02
5.42500000e+00,7.37500000e-01,1.16365485e+00,-7.92659280e-04,6.76373826e-02
5.47500000e+00,7.37500000e-01,1.16356256e+00,-7.64329630e-04,6.14596188e-02
5.52500000e+00,7.37500000e-01,1.16347365e+00,-7.36984331e-04,5.52883547e-02
5.57500000e+00,7.37500000e-01,1.16338803e+00,-7.10595081e-04,4.91233516e-02
5.62500000e+00,7.37500000e-01,1.16330562e+00,-6.85138438e-04,4.29643778e-02
5.67500000e+00,7.37500000e-01,1.16322637e+00,-6.60594981e-04,3.68111767e-02
5.72500000e+00,7.37500000e-01,1.16315029e+00,-6.36941312e-04,3.06634452e-02
5.77500000e+00,7.37500000e-01,1.16307748e+00,-6.14125973e-04,2.45208203e-02
5.82500000e+00,7.37500000e-01,1.16300813e+00,-5.92028270e-04,1.83828338e-02
5.87500000e+00,7.37500000e-01,1.16294262e+00,-5.70478614e-04,1.22488568e-02
5.92500000e+00,7.37500000e-01,1.16288129e+00,-5.50082954e-04,6.11802727e-03
5.97500000e+00,7.37500000e-01,1.16285170e+00,-5.39196042e-04,0.00000000e+00
2.50000000e-02,7.62500000e-01,1.00374895e+00,-1.68917435e-02,1.04042284e+00
7.50000000e-02,7.62500000e-01,1.01771300e+00,-4.90268154e-02,1.04042284e+00
1.25000000e-01,7.62500000e-01,1.04157698e+00,-7.34634799e-02,1.02423270e+00
1.75000000e-01,7.62500000e-01,1.06950654e+00,-8.87039012e-02,1.00105393e+00
2.25000000e-01,7.62500000e-01,1.09694554e+00,-9.60343305e-02,9.75369909e-01
2.75000000e-01,7.62500000e-01,1.12133661e+00,-9.76012034e-02,9.49853624e-01
3.25000000e-01,7.62500000e-01,1.14167744e+00,-9.53946957e-02,9.25735251e-01
3.75000000e-01,7.62500000e-01,1.15788142e+00,-9.09340970e-02,9.03400547e-01
4.25000000e-01,7.62500000e-01,1.17030424e+00,-8.52756852e-02,8.82830764e-01
4.75000000e-01,7.62500000e-01,1.17946703e+00,-7.91151722e-02,8.63850589e-01
5.25000000e-01,7.62500000e-01,1.18591524e+00,-7.28924451e-02,8.46246537e-01
5.75000000e-01,7.62500000e-01,1.19015449e+00,-6.68734968e-02,8.29815482e-01
6.25000000e-01,7.62500000e-01,1.19262642e+00,-6.12087975e-02,8.14380431e-01
6.75000000e-01,7.62500000e-01,1.19370389e+00,-5.59733700e-02,7.99792651e-01
7.25000000e-01,7.62500000e-01,1.19369498e+00,-5.11939260e-02,7.85928933e-01
7.75000000e-01,7.62500000e-01,1.19285044e+00,-4.68671245e-02,7.72687621e-01
8.25000000e-01,7.62500000e-01,1.19137219e+00,-4.29717756e-02,7.59984796e-01
8.75000000e-01,7.62500000e-01,1.18942142e+00,-3.94769455e-02,7.47750992e-01
9.25000000e-01,7.62500000e-01,1.18712586e+00,-3.63472446e-02,7.35928484e-01
9.75000000e-01,7.62500000e-01,1.18458615e+00,-3.35461971e-02,7.24469128e-01
1.02500000e+00,7.62500000e-01,1.18188109e+00,-3.10383223e-02,7.13332590e-01
1.07500000e+00,7.62500000e-01,1.17907207e+00,-2.87903271e-02,7.02484922e-01
1.12500000e+00,7.62500000e-01,1.17620660e+00,-2.67717202e-02,6.91897428e-01
1.17500000e+00,7.62500000e-01,1.17332122e+00,-2.49550577e-02,6.81545709e-01
1.22500000e+00,7.62500000e-01,1.17044383e+00,-2.33159320e-02,6.71408934e-01
1.27500000e+00,7.62500000e-01,1.16759553e+00,-2.18328361e-02,6.61469187e-01
1.32500000e+00,7.62500000e-01,1.16479207e+00,-2.04869398e-02,6.51710994e-01
1.37500000e+00,7.62500000e-01,1.16204506e+00,-1.92618290e-02,6.42120893e-01
1.42500000e+00,7.62500000e-01,1.15936282e+00,-1.81432442e-02,6.32687088e-01
1.47500000e+00,7.62500000e-01,1.15675116e+00,-1.71188160e-02,6.23399206e-01
1.52500000e+00,7.62500000e-01,1.15421391e+00,-1.61778256e-02,6.14248035e-01
1.57500000e+00,7.62500000e-01,1.15175340e+00,-1.53109828e-02,6.05225369e-01
1.62500000e+00,7.62500000e-01,1.14937076e+00,-1.45102343e-02,5.96323827e-01
1.67500000e+00,7.62500000e-01,1.14706624e+00,-1.37685819e-02,5.87536760e-01
1.72500000e+00,7.62500000e-01,1.14483941e+00,-1.30799410e-02,5.78858123e-01
1.77500000e+00,7.62500000e-01,1.14268932e+00,-1.24390062e-02,5.70282396e-01
1.82500000e+00,7.62500000e-01,1.14061462e+00,-1.18411380e-02,5.61804531e-01
1.87500000e+00,7.62500000e-01,1.13861371e+00,-1.12822751e-02,5.53419859e-01
1.92500000e+00,7.62500000e-01,1.13668475e+00,-1.07588413e-02,5.45124073e-01
1.97500000e+00,7.62500000e-01,1.13482579e+00,-1.02676885e-02,5.36913172e-01
2.02500000e+00,7.62500000e-01,1.13303477e+00,-9.80603065e-03,5.28783424e-01
2.07500000e+00,7.62500000e-01,1.13130959e+00,-9.37139426e-03,5.20731340e-01
2.12500000e+00,7.62500000e-01,1.12964812e+00,-8.96158333e-03,5.12753658e-01
2.17500000e+00,7.62500000e-01,1.12804823e+00,-8.57463258e-03,5.04847300e-01
2.22500000e+00,7.62500000e-01,1.12650779e+00,-8.20878530e-03,4.97009371e-01
2.27500000e+00,7.62500000e-01,1.12502473e+00,-7.86246390e-03,4.89237139e-01
2.32500000e+00,7.62500000e-01,1.12359699e+00,-7.53424503e-03,4.81528017e-01
2.37500000e+00,7.62500000e-01,1.12222256e+00,-7.22284729e-03,4.73879557e-01
2.42500000e+00,7.62500000e-01,1.12089949e+00,-6.92710626e-03,4.66289425e-01
2.47500000e+00,7.62500000e-01,1.11962589e+00,-6.64596586e-03,4.58755412e-01
2.52500000e+00,7.62500000e-01,1.11839990e+00,-6.37846837e-03,4.51275409e-01
2.57500000e+00,7.62500000e-01,1.11721974e+00,-6.12373719e-03,4.43847405e-01
2.62500000e+00,7.62500000e-01,1.11608369e+00,-5.88097111e-03,4.36469491e-01
2.67500000e+00,7.62500000e-01,1.11499008e+00,-5.64943921e-03,4.29139820e-01
2.72500000e+00,7.62500000e-01,1.11393730e+00,-5.42846656e-03,4.21856651e-01
2.77500000e+00,7.62500000e-01,1.11292379e+00,-5.21743447e-03,4.14618307e-01
2.82500000e+00,7.62500000e-01,1.11194806e+00,-5.01577387e-03,4.07423166e-01
2.87500000e+00,7.62500000e-01,1.11100868e+00,-4.82295440e-03,4.00269704e-01
2.92500000e+00,7.62500000e-01,1.11010425e+00,-4.63849068e-03,3.93156432e-01
2.97500000e+00,7.62500000e-01,1.10923343e+00,-4.46193347e-03,3.86081933e-01
3.02500000e+00,7.62500000e-01,1.10839496e+00,-4.29286038e-03,3.79044843e-01
3.07500000e+00,7.62500000e-01,1.10758759e+00,-4.13088117e-03,3.72043841e-01
3.12500000e+00,7.62500000e-01,1.10681013e+00,-3.97563497e-03,3.65077683e-01
3.17500000e+00,7.62500000e-01,1.10606145e+00,-3.82677918e-03,3.58145146e-01
3.22500000e+00,7.62500000e-01,1.10534046e+00,-3.68399801e-03,3.51245050e-01
3.27500000e+00,7.62500000e-01,1.10464609e+00,-3.54700309e-03,3.44376282e-01
3.32500000e+00,7.62500000e-01,1.10397734e+00,-3.41551278e-03,3.37537761e-01
3.37500000e+00,7.62500000e-01,1.10333322e+00,-3.28926221e-03,3.30728433e-01
3.42500000e+00,7.62500000e-01,1.10271282e+00,-3.16800965e-03,3.23947298e-01
3.47500000e+00,7.62500000e-01,1.10211523e+00,-3.05152962e-03,3.17193374e-01
3.52500000e+00,7.62500000e-01,1.10153958e+00,-2.93960444e-03,3.10465737e-01
3.57500000e+00,7.62500000e-01,1.10098505e+00,-2.83202902e-03,3.03763492e-01
3.62500000e+00,7.62500000e-01,1.10045085e+00,-2.72861065e-03,2.97085741e-01
3.67500000e+00,7.62500000e-01,1.09993620e+00,-2.62916766e-03,2.90431659e-01
3.72500000e+00,7.62500000e-01,1.09944036e+00,-2.53353321e-03,2.83800440e-01
3.77500000e+00,7.62500000e-01,1.09896264e+00,-2.44154311e-03,2.77191289e-01
3.82500000e+00,7.62500000e-01,1.09850236e+00,-2.35303696e-03,2.70603451e-01
3.87500000e+00,7.62500000e-01,1.09805885e+00,-2.26787078e-03,2.64036202e-01
3.92500000e+00,7.62500000e-01,1.09763150e+00,-2.18591242e-03,2.57488827e-01
3.97500000e+00,7.62500000e-01,1.09721970e+00,-2.10702577e-03,2.50960653e-01
4.02500000e+00,7.62500000e-01,1.09682287e+00,-2.03108194e-03,2.44451022e-01
4.07500000e+00,7.62500000e-01,1.09644046e+00,-1.95796615e-03,2.37959291e-01
4.12500000e+00,7.62500000e-01,1.09607192e+00,-1.88756465e-03,2.31484852e-01
4.17500000e+00,7.62500000e-01,1.09571674e+00,-1.81976584e-03,2.25027114e-01
4.22500000e+00,7.62500000e-01,1.09537443e+00,-1.75446999e-03,2.18585494e-01
4.27500000e+00,7.62500000e-01,1.09504451e+00,-1.69157957e-03,2.12159455e-01
4.32500000e+00,7.62500000e-01,1.09472652e+00,-1.63099882e-03,2.05748459e-01
4.37500000e+00,7.62500000e-01,1.09442002e+00,-1.57263657e-03,1.99351981e-01
4.42500000e+00,7.62500000e-01,1.09412459e+00,-1.51640771e-03,1.92969527e-01
4.47500000e+00,7.62500000e-01,1.09383982e+00,-1.46222832e-03,1.86600624e-01
4.52500000e+00,7.62500000e-01,1.09356532e+00,-1.41002049e-03,1.80244792e-01
4.57500000e+00,7.62500000e-01,1.09330071e+00,-1.35970942e-03,1.73901585e-01
4.62500000e+00,7.62500000e-01,1.09304563e+00,-1.31122351e-03,1.67570572e-01
4.67500000e+00,7.62500000e-01,1.09279973e+00,-1.26449359e-03,1.61251332e-01
4.72500000e+00,7.62500000e-01,1.09256268e+00,-1.21945209e-03,1.54943460e-01
4.77500000e+00,7.62500000e-01,1.09233414e+00,-1.17603571e-03,1.48646571e-01
4.82500000e+00,7.62500000e-01,1.09211382e+00,-1.13418508e-03,1.42360281e-01
4.87500000e+00,7.62500000e-01,1.09190142e+00,-1.09383983e-03,1.36084221e-01
4.92500000e+00,7.62500000e-01,1.09169664e+00,-1.05493919e-03,1.29818044e-01
4.97500000e+00,7.62500000e-01,1.09149922e+00,-1.01742885e-03,1.23561412e-01
5.02500000e+00,7.62500000e-01,1.09130888e+00,-9.81258515e-04,1.17313988e-01
5.07500000e+00,7.62500000e-01,1.09112537e+00,-9.46375119e-04,1.11075462e-01
5.12500000e+00,7.62500000e-01,1.09094845e+00,-9.12728363e-04,1.04845531e-01
5.17500000e+00,7.62500000e-01,1.09077789e+00,-8.80273029e-04,9.86238986e-02
5.22500000e+00,7.62500000e-01,1.09061346e+00,-8.48964370e-04,9.24102733e-02
5.27500000e+00,7.62500000e-01,1.09045495e+00,-8.18754632e-04,8.62043859e-02
5.32500000e+00,7.62500000e-01,1.09030214e+00,-7.89601471e-04,8.00059686e-02
5.37500000e+00,7.62500000e-01,1.09015484e+00,-7.61467099e-04,7.38147675e-02
5.42500000e+00,7.62500000e-01,1.09001287e+00,-7.34315034e-04,6.76305384e-02
5.47500000e+00,7.62500000e-01,1.08987603e+00,-7.08109235e-04,6.14530481e-02
5.52500000e+00,7.62500000e-01,1.08974418e+00,-6.82821591e-04,5.52820543e-02
5.57500000e+00,7.62500000e-01,1.08961714e+00,-6.58431389e-04,4.91173265e-02
5.62500000e+00,7.62500000e-01,1.08949480e+00,-6.34926879e-04,4.29586343e-02
5.67500000e+00,7.62500000e-01,1.08937704e+00,-6.12308443e-04,3.68057269e-02
5.72500000e+00,7.62500000e-01,1.08926384e+00,-5.90588933e-04,3.06583046e-02
5.77500000e+00,7.62500000e-01,1.08915525e+00,-5.69777426e-04,2.45159909e-02
5.82500000e+00,7.62500000e-01,1.08905152e+00,-5.49839592e-04,1.83782734e-02
5.87500000e+00,7.62500000e-01,1.08895310e+00,-5.30696082e-04,1.22443952e-02
5.92500000e+00,7.62500000e-01,1.08886048e+00,-5.12882510e-04,6.11324532e-03
5.97500000e+00,7.62500000e-01,1.08881568e+00,-5.03398120e-04,0.00000000e+00
2.50000000e-02,7.87500000e-01,1.00516958e+00,-2.13510073e-02,1.05721794e+00
7.50000000e-02,7.87500000e-01,1.02348028e+00,-6.07049281e-02,1.05721794e+00
1.25000000e-01,7.87500000e-01,1.05285126e+00,-8.84028463e-02,1.03632411e+00
1.75000000e-01,7.87500000e-01,1.08464799e+00,-1.03627687e-01,1.00806659e+00
2.25000000e-01,7.87500000e-01,1.11325186e+00,-1.09131979e-01,9.78308228e-01
2.75000000e-01,7.87500000e-01,1.13626942e+00,-1.08207869e-01,9.49999548e-01
3.25000000e-01,7.87500000e-01,1.15333387e+00,-1.03490669e-01,9.24169328e-01
3.75000000e-01,7.87500000e-01,1.16502987e+00,-9.67881167e-02,9.00896629e-01
4.25000000e-01,7.87500000e-01,1.17226102e+00,-8.92486460e-02,8.79897686e-01
4.75000000e-01,7.87500000e-01,1.17594852e+00,-8.15673617e-02,8.60805078e-01
5.25000000e-01,7.87500000e-01,1.17691140e+00,-7.41457998e-02,8.43276340e-01
5.75000000e-01,7.87500000e-01,1.17583244e+00,-6.72002876e-02,8.27024856e-01
6.25000000e-01,7.87500000e-01,1.17326065e+00,-6.08320795e-02,8.11820750e-01
6.75000000e-01,7.87500000e-01,1.16962729e+00,-5.50721465e-02,7.97482437e-01
7.25000000e-01,7.87500000e-01,1.16526539e+00,-4.99097377e-02,7.83866861e-01
7.75000000e-01,7.87500000e-01,1.16042850e+00,-4.53106006e-02,7.70860950e-01
8.25000000e-01,7.87500000e-01,1.15530724e+00,-4.12285457e-02,7.58374771e-01
8.75000000e-01,7.87500000e-01,1.15004307e+00,-3.76126984e-02,7.46336282e-01
9.25000000e-01,7.87500000e-01,1.14473952e+00,-3.44119341e-02,7.34687325e-01
9.75000000e-01,7.87500000e-01,1.13947115e+00,-3.15774659e-02,7.23380573e-01
1.02500000e+00,7.87500000e-01,1.13429059e+00,-2.90642455e-02,7.12377224e-01
1.07500000e+00,7.87500000e-01,1.12923400e+00,-2.68315923e-02,7.01645193e-01
1.12500000e+00,7.87500000e-01,1.12432525e+00,-2.48433392e-02,6.91157738e-01
1.17500000e+00,7.87500000e-01,1.11957916e+00,-2.30677049e-02,6.80892392e-01
1.22500000e+00,7.87500000e-01,1.11500396e+00,-2.14769826e-02,6.70830113e-01
1.27500000e+00,7.87500000e-01,1.11060304e+00,-2.00471723e-02,6.60954623e-01
1.32500000e+00,7.87500000e-01,1.10637642e+00,-1.87575648e-02,6.51251907e-01
1.37500000e+00,7.87500000e-01,1.10232172e+00,-1.75903445e-02,6.41709767e-01
1.42500000e+00,7.87500000e-01,1.09843493e+00,-1.65302149e-02,6.32317525e-01
1.47500000e+00,7.87500000e-01,1.09471098e+00,-1.55640413e-02,6.23065750e-01
1.52500000e+00,7.87500000e-01,1.09114413e+00,-1.46805554e-02,6.13946040e-01
1.57500000e+00,7.87500000e-01,1.08772828e+00,-1.38700716e-02,6.04950880e-01
1.62500000e+00,7.87500000e-01,1.08445714e+00,-1.31242636e-02,5.96073474e-01
1.67500000e+00,7.87500000e-01,1.08132445e+00,-1.24359535e-02,5.87307660e-01
1.72500000e+00,7.87500000e-01,1.07832401e+00,-1.17989402e-02,5.78647808e-01
1.77500000e+00,7.87500000e-01,1.07544980e+00,-1.12078566e-02,5.70088756e-01
1.82500000e+00,7.87500000e-01,1.07269598e+00,-1.06580349e-02,5.61625736e-01
1.87500000e+00,7.87500000e-01,1.07005697e+00,-1.01454146e-02,5.53254341e-01
1.92500000e+00,7.87500000e-01,1.06752742e+00,-9.66644322e-03,5.44970466e-01
1.97500000e+00,7.87500000e-01,1.06510222e+00,-9.21800447e-03,5.36770289e-01
2.02500000e+00,7.87500000e-01,1.06277653e+00,-8.79735866e-03,5.28650230e-01
2.07500000e+00,7.87500000e-01,1.06054575e+00,-8.40208298e-03,5.20606929e-01
2.12500000e+00,7.87500000e-01,1.05840550e+00,-8.03003531e-03,5.12637231e-01
2.17500000e+00,7.87500000e-01,1.05635164e+00,-7.67930916e-03,5.04738152e-01
2.22500000e+00,7.87500000e-01,1.05438026e+00,-7.34820429e-03,4.96906881e-01
2.27500000e+00,7.87500000e-01,1.05248762e+00,-7.03520214e-03,4.89140755e-01
2.32500000e+00,7.87500000e-01,1.05067022e+00,-6.73893766e-03,4.81437242e-01
2.37500000e+00,7.87500000e-01,1.04892470e+00,-6.45818446e-03,4.73793951e-01
2.42500000e+00,7.87500000e-01,1.04724790e+00,-6.19183573e-03,4.66208589e-01
2.47500000e+00,7.87500000e-01,1.04563682e+00,-5.93888945e-03,4.58678990e-01
2.52500000e+00,7.87500000e-01,1.04408861e+00,-5.69844049e-03,4.51203079e-01
2.57500000e+00,7.87500000e-01,1.04260055e+00,-5.46965928e-03,4.43778877e-01
2.62500000e+00,7.87500000e-01,1.04117009e+00,-5.25179244e-03,4.36404496e-01
2.67500000e+00,7.87500000e-01,1.03979477e+00,-5.04415493e-03,4.29078125e-01
2.72500000e+00,7.87500000e-01,1.03847228e+00,-4.84611436e-03,4.21798034e-01
2.77500000e+00,7.87500000e-01,1.03720040e+00,-4.65709346e-03,4.14562563e-01
2.82500000e+00,7.87500000e-01,1.03597704e+00,-4.47656472e-03,4.07370121e-01
2.87500000e+00,7.87500000e-01,1.03480018e+00,-4.30403802e-03,4.00219183e-01
2.92500000e+00,7.87500000e-01,1.03366793e+00,-4.13906151e-03,3.93108283e-01
2.97500000e+00,7.87500000e-01,1.03257845e+00,-3.98122015e-03,3.86036015e-01
3.02500000e+00,7.87500000e-01,1.03153003e+00,-3.83012508e-03,3.79001026e-01
3.07500000e+00,7.87500000e-01,1.03052099e+00,-3.68541739e-03,3.72002007e-01
3.12500000e+00,7.87500000e-01,1.02954977e+00,-3.54676327e-03,3.65037716e-01
3.17500000e+00,7.87500000e-01,1.02861486e+00,-3.41385327e-03,3.58106936e-01
3.22500000e+00,7.87500000e-01,1.02771481e+00,-3.28640189e-03,3.51208503e-01
3.27500000e+00,7.87500000e-01,1.02684825e+00,-3.16413715e-03,3.44341327e-01
3.32500000e+00,7.87500000e-01,1.02601386e+00,-3.04680555e-03,3.37504298e-01
3.37500000e+00,7.87500000e-01,1.02521038e+00,-2.93416899e-03,3.30696384e-01
3.42500000e+00,7.87500000e-01,1.02443661e+00,-2.82601057e-03,3.23916592e-01
